,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
080547.jpg,80.8421,107.789474,161.6842,101.052635,119.01755,150.45615,94.31579,181.89474,157.19298,179.64912
080553.jpg,93.234566,111.61729,169.08643,119.51852,128.0,176.40741,93.234566,190.62964,154.8642,192.20988
080584.jpg,90.99526,104.34123,156.51186,115.260666,118.90048,155.29858,88.568726,181.99052,144.37915,191.69669
080589.jpg,80.97959,94.04082,147.59183,88.81632,108.40816,112.32653,87.5102,169.79591,142.36734,167.18367
080601.jpg,90.02198,88.20879,171.6044,85.39561,135.03297,130.4066,101.27473,183.85715,168.79121,181.04396
080611.jpg,113.1579,112.2807,176.0351,105.54386,152.45615,150.45615,117.649124,185.26315,173.78947,178.52632
080646.jpg,95.78231,98.5238,165.44217,110.71429,123.646255,147.2857,90.55782,180.37415,146.2857,187.34013
080659.jpg,92.734695,101.87755,173.71428,104.48979,135.83673,137.14285,101.87755,182.85713,163.2653,184.16327
080702.jpg,81.454544,113.19008,155.50412,107.900826,116.36363,155.50412,93.090904,174.54544,163.96693,171.37189
080720.jpg,59.91489,103.48936,117.10638,107.57446,68.085106,148.42552,69.44681,171.57446,136.17021,175.65958
080741.jpg,86.79829,107.67382,156.01717,112.06867,112.06867,150.5236,87.896996,182.38626,143.93134,187.87982
080769.jpg,82.23834,107.440414,153.86528,104.78756,106.11398,156.51813,86.21761,180.39378,153.86528,180.39378
080778.jpg,96.482414,102.91457,172.38191,100.341705,140.2211,141.50754,105.487434,186.53265,177.52763,185.24623
080854.jpg,106.56338,108.169014,185.88731,97.35211,167.85915,144.22534,131.80281,191.09859,185.88731,183.88731
080884.jpg,98.98667,120.46667,172.37334,88.04,167.25334,149.48001,122.880005,192.14667,194.56,161.42667
080890.jpg,87.57895,104.42105,168.42105,97.68421,131.36842,154.94737,90.94737,171.78947,175.1579,168.42105
080959.jpg,85.333336,93.46032,158.4762,99.555565,107.68255,142.22223,85.333336,176.76192,140.19049,186.92064
081035.jpg,99.51918,113.26854,166.95653,106.72123,138.80307,155.17136,106.72123,193.8005,166.95653,188.56265
081065.jpg,71.514175,115.04454,129.55466,103.64373,94.31579,156.50203,99.49798,190.70445,140.95547,183.4494
081072.jpg,63.5188,105.86466,119.33835,102.01504,76.992485,157.8346,84.691734,184.78195,132.81203,177.08272
081111.jpg,66.78261,112.695656,123.82609,107.13044,82.08696,161.39131,84.86957,185.04349,130.78261,178.08696
081125.jpg,78.769226,116.36363,150.37762,93.09091,116.36363,157.53845,107.41258,195.13286,166.4895,180.81119
081134.jpg,80.8421,105.42105,165.05263,91.94737,124.63158,135.73685,94.31579,176.1579,168.42105,166.05263
081151.jpg,97.77778,105.77778,169.77779,114.666664,127.111115,149.33333,86.22222,171.55556,156.44444,179.55556
081192.jpg,82.76692,109.71429,150.13535,100.090225,111.6391,153.98497,96.2406,192.4812,157.8346,179.00752
081205.jpg,91.17808,107.54337,165.99086,109.88127,122.73972,142.61186,86.50228,173.00456,164.82191,178.8493
081206.jpg,71.757576,102.78788,137.69698,96.969696,96.969696,143.51515,83.39394,182.30304,139.63637,180.36365
081226.jpg,101.052635,96.5614,175.1579,105.54386,134.73685,148.21053,96.5614,184.14035,161.6842,190.8772
081230.jpg,90.83871,103.2258,163.09677,116.64516,117.677414,143.48387,78.451614,166.19354,150.70967,183.74193
081238.jpg,99.44615,100.43077,172.8,108.30769,135.87692,157.53847,87.13846,166.4,162.95384,176.24615
081244.jpg,100.40519,97.08052,171.55324,97.08052,151.6052,142.96103,107.719475,186.18181,166.8987,186.18181
081271.jpg,98.79775,106.42696,170.70787,106.42696,139.06741,155.32585,98.79775,178.33708,164.95506,181.21349
081280.jpg,82.41951,103.64878,159.8439,89.91219,121.13171,148.60487,98.653656,176.07805,169.83415,163.59024
081324.jpg,87.873024,106.15874,170.15874,101.07937,129.52382,157.96826,104.634926,194.53969,161.52382,189.46033
081329.jpg,114.714294,108.638664,182.479,122.62186,151.28572,166.7227,103.957985,178.55463,159.89076,191.46219
081341.jpg,90.975204,104.72727,166.08264,101.55371,132.2314,152.33057,95.206604,170.31404,170.31404,173.4876
081360.jpg,108.510284,104.296295,175.93416,113.77777,148.54321,146.4362,108.510284,178.04115,168.55966,186.46913
081374.jpg,88.983955,98.56685,164.27808,95.82888,124.577545,135.52942,95.82888,175.22995,173.86096,161.54012
081375.jpg,105.02564,88.61539,173.94872,95.17949,144.41026,121.4359,114.871796,177.23077,160.82051,183.79488
081403.jpg,87.86441,93.28814,178.98305,90.0339,133.42374,139.9322,95.45763,176.81355,167.05084,174.64407
081414.jpg,83.13402,106.8866,147.79381,112.16495,108.206184,147.79381,88.41237,182.10309,141.19588,184.74226
081504.jpg,90.55022,110.67249,169.9214,112.9083,126.32314,166.56769,95.021835,187.80786,159.86026,187.80786
081512.jpg,91.789474,106.94737,160.0,106.94737,123.789474,154.10527,94.31579,183.57895,157.47368,183.57895
081542.jpg,88.90376,104.97071,164.95396,93.188286,138.17574,143.53137,100.68619,173.52301,175.66527,159.59833
081587.jpg,86.89524,112.15238,160.0381,98.74286,133.21906,159.69525,94.209526,180.41905,177.10477,163.35239
081594.jpg,113.77778,102.5323,178.60466,106.5013,156.1137,155.4522,113.77778,181.25066,166.69768,185.21965
081602.jpg,91.94366,118.985916,160.4507,121.69014,120.78873,181.18309,96.4507,185.69014,155.94366,191.09859
081603.jpg,104.61906,109.714294,167.60318,105.6508,155.4127,136.127,122.90477,188.9524,171.66667,182.85715
081612.jpg,112.21918,94.68493,175.34247,119.23288,153.42465,142.02739,106.08219,170.95891,153.42465,186.73973
081616.jpg,117.534584,110.484276,178.71698,89.55346,167.44653,144.2956,135.24529,190.98741,193.20753,176.49686
081653.jpg,64.9616,97.4424,117.52921,108.55425,64.9616,150.01001,64.9616,182.9182,106.41736,196.16695
081657.jpg,68.36647,108.79532,157.19298,94.323586,114.2768,121.76998,95.81287,183.1501,156.19493,173.16959
081665.jpg,69.48408,107.617836,134.707,102.72612,82.52866,143.49045,76.00637,174.47134,144.49045,174.47134
081679.jpg,97.659256,104.296295,165.92592,104.296295,137.48148,153.59999,105.244446,182.04443,164.02963,178.25185
081694.jpg,97.45015,107.50453,174.01813,104.41087,141.53474,147.72206,102.86405,177.11179,177.11179,169.37764
081719.jpg,76.52174,109.91305,126.608696,96.0,79.30435,153.04349,94.608696,183.65218,130.78261,178.08696
081737.jpg,107.262566,100.11173,181.63129,117.27374,143.01675,143.01675,101.54189,174.48044,154.4581,187.35194
081789.jpg,87.57895,107.10526,163.36842,107.10526,126.31579,152.57895,92.63158,181.21053,160.0,181.21053
081827.jpg,71.89041,109.712326,128.0,102.69863,84.16438,157.0548,84.16438,192.12329,128.0,188.61644
081846.jpg,97.10345,108.87356,169.68582,100.045975,148.10727,145.16475,105.93103,181.45593,183.41762,168.70497
081855.jpg,117.856606,89.84151,180.64906,91.77359,171.95471,123.65283,113.992455,161.32831,177.75095,172.92076
081866.jpg,73.14285,122.90476,125.38776,98.5238,107.972786,161.21768,114.938774,187.34013,156.7347,168.18367
081867.jpg,105.63569,104.68401,172.25279,125.62082,131.33086,158.92937,89.457245,166.54276,148.46097,182.72119
081870.jpg,80.075836,103.12797,156.51186,109.19432,111.62086,139.52608,74.00948,169.85782,157.72513,178.35072
081901.jpg,106.264145,103.84905,173.08176,110.28931,137.66037,157.78616,96.60377,169.86163,165.03145,175.49686
081991.jpg,84.86957,109.91305,161.39131,104.34783,124.52174,157.91304,92.52174,180.86957,165.56522,174.6087
081997.jpg,99.55556,109.03704,180.14815,109.03704,142.22223,161.18518,109.03704,194.37038,161.18518,199.11111
082017.jpg,94.50467,104.07476,168.6729,104.07476,132.78505,153.12149,89.71962,172.26167,169.86916,173.45793
082031.jpg,86.30857,115.56571,155.06285,95.08572,121.417145,149.21143,96.54857,175.54286,175.54286,157.98857
082050.jpg,97.40067,106.0202,173.25252,107.7441,141.36026,151.7037,104.296295,186.18181,164.633,187.90572
082056.jpg,80.33687,110.68435,149.59947,106.61008,115.64722,148.71088,93.91777,186.05835,150.95755,179.94695
082065.jpg,70.45871,112.73394,138.5688,100.99082,100.99082,159.70642,91.59633,183.19266,155.00917,164.40366
082110.jpg,110.644066,104.13559,182.23729,101.9661,164.88136,154.0339,101.9661,177.8983,180.0678,173.55933
082141.jpg,117.401276,98.64968,181.80891,98.64968,170.39491,149.19745,126.36943,185.07007,172.84076,184.25478
082156.jpg,82.07634,126.0687,146.56488,98.70992,121.16031,151.47328,101.618324,190.55725,175.87787,161.24428
082217.jpg,89.04348,108.52174,161.39131,102.95652,122.434784,147.47826,89.04348,172.52174,166.95653,166.95653
082238.jpg,86.36144,118.20482,155.75903,96.614456,131.08434,158.3012,114.120476,192.22891,171.18071,176.80722
082271.jpg,56.19512,123.31707,110.82926,96.78049,71.80488,160.78049,92.09756,195.12195,138.92682,179.51219
082296.jpg,97.03226,97.03226,171.35483,94.96774,150.70967,138.32257,109.41935,183.74193,175.48387,181.67741
082327.jpg,116.512825,106.66667,178.8718,103.38461,164.10257,152.61539,113.230774,180.51282,170.66667,173.94872
082350.jpg,96.47761,104.1194,170.02985,104.1194,133.73134,160.47762,94.56716,177.67163,166.20895,177.67163
082363.jpg,93.75439,99.36842,165.05263,121.26316,111.1579,162.24562,76.350876,171.78947,142.0351,193.68422
082374.jpg,55.794872,111.589745,121.4359,83.69231,68.92308,129.64102,72.20513,178.8718,128.0,165.74359
082401.jpg,87.41463,100.902435,165.46341,88.41463,134.2439,138.36584,103.02438,185.19511,165.46341,175.82925
082411.jpg,94.75325,108.88312,167.06494,116.36364,124.67532,165.4026,93.92208,177.87013,157.09091,182.85715
082452.jpg,68.35602,101.86388,138.05235,93.82199,93.82199,151.4555,92.481674,179.6021,142.0733,179.6021
082462.jpg,98.5098,111.68628,170.66667,106.66667,139.29413,144.94118,107.92157,188.2353,168.15688,188.2353
082464.jpg,105.08297,106.200874,171.0393,108.43668,146.44542,157.62445,95.021835,173.27512,166.56769,174.39302
082479.jpg,69.578674,118.25381,131.95432,113.05583,87.771576,166.33502,82.5736,181.92892,146.24873,175.43147
082492.jpg,85.333336,108.606064,157.73738,106.0202,124.121216,157.73738,95.676765,193.93939,149.9798,193.93939
082570.jpg,74.61307,109.34673,144.0804,100.341705,96.482414,146.65326,92.623116,187.81909,151.799,178.81407
082571.jpg,82.44068,104.13559,163.79662,104.13559,118.23729,157.28813,95.45763,185.49153,161.62712,182.23729
082602.jpg,100.06514,106.73615,177.61563,106.73615,151.76547,144.26057,110.071655,179.28339,173.44624,181.785
082641.jpg,126.79246,106.26415,193.20755,102.64151,179.92453,147.32076,136.45284,187.16982,187.16982,183.54718
082684.jpg,90.2295,108.06557,165.77048,103.86884,131.14754,154.22949,99.67213,184.65573,161.57376,182.55737
082691.jpg,83.86207,108.64722,156.85942,100.838196,125.62334,152.95491,89.124664,175.02386,167.21484,165.85677
082697.jpg,86.386826,104.296295,163.29218,97.9753,129.58025,147.4897,99.0288,183.30864,166.45267,173.82715
082771.jpg,78.048775,78.048775,159.21951,103.02438,87.41463,146.7317,59.31707,171.7073,124.878044,193.56097
082791.jpg,72.16107,103.94631,155.48993,102.22819,103.08725,152.0537,83.32886,188.13423,147.75839,187.27516
082816.jpg,96.54237,100.881355,169.22034,99.79661,148.61017,138.84746,97.62712,172.47458,172.47458,169.22034
082844.jpg,66.190475,114.28571,140.09525,106.66667,96.66667,163.80952,83.71429,187.42857,140.09525,188.19048
082948.jpg,86.14218,97.061615,162.5782,89.782,112.83413,155.29858,89.782,169.85782,174.7109,165.00475
082956.jpg,94.66667,86.66667,174.66667,118.66667,130.66667,150.66667,76.0,170.66667,144.0,193.33334
082959.jpg,76.1519,113.417725,145.82278,103.696205,103.696205,152.3038,87.493675,178.22786,158.78482,171.74684
082976.jpg,93.909546,115.77889,163.37688,100.341705,156.94472,149.22614,113.20603,191.67839,180.1005,173.66833
083024.jpg,77.16746,104.11483,162.90909,90.64114,123.71291,143.311,109.01435,189.85645,165.35884,178.83253
083029.jpg,81.19094,104.38835,150.78317,100.24596,107.70227,149.9547,85.333336,179.77994,154.09709,177.29451
083070.jpg,88.20168,104.33614,158.11766,94.655464,130.15126,145.2101,101.109245,186.08405,169.94958,174.2521
083093.jpg,80.57371,113.21116,145.8486,109.13148,105.051796,162.16733,90.77291,186.64542,152.98805,181.54582
083102.jpg,96.0,99.200005,166.40001,94.4,134.40001,144.0,99.200005,176.0,172.8,169.6
083121.jpg,96.50794,105.6508,165.58731,106.66667,131.04762,160.50795,104.634926,185.90477,158.4762,182.85715
083133.jpg,78.692604,109.57198,151.40855,113.55642,105.58755,155.39299,86.661476,182.28793,140.45135,189.2607
083169.jpg,133.95349,98.23256,193.48837,104.18604,179.5969,148.8372,125.023254,178.60464,177.6124,183.56589
083174.jpg,90.79803,105.93103,156.37437,97.10345,123.586205,134.93596,92.05911,177.8128,172.76846,166.46306
083190.jpg,85.75062,113.29096,163.67726,92.32275,135.19804,144.89977,109.53545,186.8362,178.69928,171.8142
083193.jpg,89.30232,110.139534,160.74419,101.209305,122.04651,148.8372,104.18604,187.53488,160.74419,178.60464
083204.jpg,81.84211,99.70527,159.98949,91.621056,116.87369,142.82106,84.53684,172.46317,159.98949,169.76843
083236.jpg,72.67796,128.0,139.9322,98.71187,111.72881,160.54237,112.81356,196.33899,160.54237,181.15254
083238.jpg,99.38824,94.36471,177.69412,115.44706,126.49412,122.97647,81.31765,165.14117,146.07059,178.69412
083246.jpg,110.93334,109.86667,174.93335,107.73334,160.00002,152.53334,115.200005,186.66667,174.93335,184.53334
083283.jpg,87.18841,102.028984,155.8261,98.31884,124.289856,142.84058,94.608696,176.23189,165.10146,166.95653
083296.jpg,100.70142,109.19432,166.82465,105.554504,143.16588,134.67299,109.80095,178.35072,170.46446,174.7109
083301.jpg,86.109085,114.03636,165.23636,90.76363,146.61818,153.59999,102.399994,183.85454,190.83636,158.25455
083312.jpg,87.54404,104.78756,165.8031,106.11398,122.03108,161.82384,92.84974,180.39378,165.8031,180.39378
083398.jpg,110.87528,105.650795,178.79366,112.036285,150.9297,156.15419,109.13379,174.73016,166.60318,177.63266
083433.jpg,73.8018,102.63063,147.6036,102.63063,93.40541,148.75676,78.41441,183.35135,142.991,186.81082
083479.jpg,84.25317,110.177216,157.16457,106.936714,112.6076,158.78482,96.40507,185.519,154.73418,183.89874
083504.jpg,54.303032,100.84849,79.51515,91.15152,56.242424,143.51515,77.57576,176.48485,98.909096,166.78789
083521.jpg,86.44156,105.72727,166.23376,102.402596,129.66234,150.61038,93.09091,182.19481,164.57143,182.19481
083540.jpg,124.159996,96.0,177.92,136.95999,140.8,165.12,85.759995,168.95999,125.439995,195.84
083543.jpg,64.48363,112.846344,123.80856,103.1738,71.57682,157.34004,83.82871,184.42317,133.48111,177.32997
083551.jpg,98.78261,97.391304,171.13043,102.95652,136.34782,126.608696,90.434784,166.95653,166.95653,178.08696
083601.jpg,93.95286,107.7441,166.3569,103.43434,133.60269,150.84175,106.0202,193.07744,159.46127,189.62962
083606.jpg,98.60741,91.02222,168.77037,92.91852,130.84444,130.84444,96.71111,172.56296,159.28888,176.35555
083609.jpg,59.076927,96.0,121.84616,86.15385,72.61539,148.92308,91.07693,192.0,132.92308,183.38463
083615.jpg,113.55173,103.72414,179.75862,112.55173,157.68965,145.65517,115.75862,180.96552,170.93103,185.3793
083634.jpg,100.73646,108.12997,168.20216,107.20577,141.40073,149.71841,97.03971,171.89891,171.89891,173.74728
083681.jpg,84.97479,96.806725,155.9664,98.957985,112.941185,118.319336,88.20168,167.79832,145.2101,167.79832
083687.jpg,98.82353,96.411766,167.52942,100.17647,133.64706,135.0,101.64706,177.35294,158.11765,178.29411
083705.jpg,68.195526,118.70391,126.8324,97.251396,78.2067,154.4581,93.938545,185.92178,149.71507,165.89943
083718.jpg,81.78914,99.782745,160.3067,93.23962,125.95527,161.1246,101.418526,190.56868,170.1214,180.754
083726.jpg,100.24096,101.78313,171.18071,104.86746,141.87952,151.13252,98.69879,177.3494,163.46988,188.14458
083806.jpg,69.245895,115.40983,117.508194,108.06557,69.245895,157.37704,81.83606,187.80327,119.60655,186.75409
083815.jpg,82.76191,91.42857,149.80952,94.47619,110.190475,123.42857,84.28571,163.04762,149.80952,166.09525
083886.jpg,64.59813,103.67601,106.068535,102.08099,62.205605,143.55139,78.95327,181.03426,108.46106,182.62927
083902.jpg,99.04629,106.64804,169.9214,107.989525,142.42096,154.49432,103.29433,183.33624,172.82796,177.52315
083952.jpg,118.09524,105.90476,180.57143,104.38095,167.61905,153.14285,120.38095,184.38095,179.80952,177.52382
083963.jpg,93.73538,112.64,165.41539,104.76308,140.20923,141.78462,106.33846,185.1077,171.71692,178.80615
083968.jpg,100.97633,106.03551,166.11243,110.57988,129.7574,159.05325,100.97633,183.28995,150.9645,186.31953
084006.jpg,67.62264,115.92453,137.66039,91.77359,99.01887,156.98114,101.43396,200.45284,156.98114,181.13208
084011.jpg,122.36478,104.65408,186.76729,119.14465,167.44653,149.73584,114.31446,180.32704,170.66666,189.98741
084050.jpg,97.03971,100.73646,166.35379,107.20577,130.31047,149.71841,93.34296,179.29242,156.18773,186.68591
084090.jpg,67.36842,110.484215,129.34738,121.26316,78.14737,158.98949,61.97895,185.93684,121.26316,196.7158
084137.jpg,89.2718,105.02564,162.78975,105.02564,126.03078,150.97437,97.14872,182.48206,165.41539,174.60513
084165.jpg,114.45734,94.36177,185.22867,90.86689,166.88054,144.16382,124.06825,188.72354,174.74402,185.22867
084169.jpg,82.65471,103.31839,158.42154,101.02243,120.538124,151.53365,95.28252,184.82512,154.97758,182.52916
084197.jpg,93.20389,105.631065,166.52428,105.631065,131.72815,150.36893,90.718445,175.2233,171.49515,172.73787
084250.jpg,122.98039,87.29412,179.03268,119.92157,161.46405,138.3268,112.104576,167.60785,152.26144,186.84967
084269.jpg,70.93976,106.40964,148.04819,106.40964,98.69879,157.3012,77.10843,183.51807,148.04819,181.97589
084291.jpg,71.4955,106.090096,149.90991,104.93694,99.17117,159.13513,80.720726,176.43243,152.21622,176.43243
084308.jpg,132.74074,73.95555,183.94073,138.42963,136.53333,146.01482,72.05926,134.63704,115.67407,187.73334
084427.jpg,93.65854,106.14634,164.83902,107.39512,128.62439,143.60976,96.1561,181.07317,159.8439,182.32195
084445.jpg,111.70909,116.36363,179.2,117.915146,157.47879,168.33939,105.50303,187.73332,159.0303,191.61212
084449.jpg,106.14634,99.01045,176.61324,99.01045,140.04181,151.63763,109.71429,177.50523,174.82927,175.72125
084451.jpg,111.032104,101.1358,181.19507,101.1358,148.32593,151.07161,104.71111,176.35556,178.03458,178.88396
084522.jpg,85.333336,93.99033,155.82608,97.700485,113.77778,134.80193,90.28019,176.85023,152.11594,179.32367
084549.jpg,90.35294,105.411766,164.27808,104.042786,124.577545,154.69519,93.09091,184.81284,164.27808,183.44385
084558.jpg,118.95911,112.39405,180.81784,128.57248,151.31598,162.83272,96.11896,166.6394,163.68773,180.91449
084567.jpg,106.64483,87.60798,185.2528,88.65609,151.97543,135.03479,109.78915,172.24258,178.1781,173.02866
084600.jpg,89.187096,102.4,160.20645,104.05161,117.26451,148.64516,89.187096,178.37419,148.64516,183.32903
084647.jpg,89.18032,91.27869,168.91803,96.52458,132.19672,135.34425,93.377045,178.36064,159.4754,182.55737
084650.jpg,100.881355,103.05085,173.55933,99.79661,148.61017,150.77966,114.98305,183.32204,168.13559,181.15254
084674.jpg,120.83201,94.20801,188.41602,94.20801,167.936,131.072,131.072,184.32,184.32,182.272
084816.jpg,89.49593,104.06503,158.17886,101.983734,120.71544,151.93495,89.49593,172.74796,166.50406,170.66666
084868.jpg,99.47428,109.71429,166.76572,105.325714,128.73143,147.74857,99.47428,182.85715,157.98857,182.85715
084931.jpg,107.857864,113.05583,171.53299,109.15736,146.84264,142.94415,110.45685,184.52791,167.63452,184.52791
085055.jpg,109.5503,103.76331,183.77515,110.57988,161.81065,137.84616,118.63905,177.23077,179.98817,181.77515
085057.jpg,129.13947,86.5994,187.63205,150.4095,123.82196,145.85162,67.60831,148.13057,113.94659,198.26706
085083.jpg,81.702126,84.42553,155.23404,89.87234,114.38297,138.89362,87.14893,174.29787,147.06383,177.02127
085101.jpg,54.468082,114.38297,154.68936,98.04255,83.88085,106.75745,58.82553,198.26382,151.42126,181.9234
085128.jpg,89.35849,115.92453,166.64151,94.18868,144.90567,152.15094,106.26415,183.54718,183.54718,164.22641
085129.jpg,70.47191,102.11236,143.82022,93.48315,94.92135,145.25842,93.48315,192.7191,145.25842,188.4045
085159.jpg,112.7044,104.04402,177.10692,113.7044,144.90565,149.12578,99.8239,173.27672,159.39622,182.9371
085172.jpg,75.815384,116.184616,142.76923,91.56923,98.46154,150.64615,102.4,194.95384,150.64615,178.21538
085181.jpg,90.0129,113.13548,156.90323,113.96129,118.91613,162.68387,90.83871,178.37419,150.29677,183.32903
085190.jpg,110.8877,99.93583,180.70589,102.6738,156.06418,149.21925,105.411766,172.49199,180.70589,171.123
085261.jpg,85.33333,107.05454,161.35757,89.98788,136.53333,147.39394,114.81212,192.38788,169.11514,179.97575
085291.jpg,87.69773,104.46347,163.7884,99.949615,127.03274,154.11586,98.65994,189.58186,155.40553,185.06801
085293.jpg,76.5812,119.153854,137.84616,101.649574,96.273506,158.53847,87.52137,186.98291,157.53847,171.66667
085313.jpg,81.13661,109.11475,166.46994,110.51366,121.70492,152.48087,86.73224,184.65573,160.87431,184.65573
085387.jpg,114.859314,109.01901,174.23573,104.15209,166.44867,146.0076,119.726234,185.91635,176.18251,181.04942
085393.jpg,96.806725,105.41177,164.57144,104.33614,130.15126,152.7395,96.806725,177.479,165.64706,176.40337
085407.jpg,92.96842,109.13685,167.07368,103.747375,134.73685,148.21053,92.96842,175.1579,169.76843,169.76843
085410.jpg,88.27586,105.93103,164.78162,105.93103,126.52873,150.06897,91.21839,179.49425,161.83908,182.43678
085424.jpg,95.63219,119.17242,172.13792,107.4023,139.77011,167.72414,107.4023,188.32184,185.3793,172.13792
085436.jpg,102.054054,110.702705,176.43243,112.432434,145.2973,162.5946,107.24325,193.72974,164.32433,193.72974
085444.jpg,91.86603,94.31579,170.25836,84.51675,132.28708,155.5598,110.23923,175.15788,170.25836,169.0335
085533.jpg,114.0,110.0,182.0,106.0,164.0,148.0,126.0,192.0,180.0,192.0
085535.jpg,82.113205,106.26415,147.32076,111.094345,97.811325,148.5283,76.07547,173.8868,144.90567,178.71698
085565.jpg,105.0,100.0,174.0,121.0,139.0,153.0,99.0,182.0,144.0,194.0
085614.jpg,95.041916,101.17365,168.62276,105.77245,131.32135,154.82634,98.61876,177.82036,157.38124,182.93015
085625.jpg,93.520294,111.15375,164.05412,108.63468,132.5658,148.93973,96.03936,175.38991,165.31364,174.13037
085635.jpg,96.24806,111.13178,169.67442,117.08527,132.96124,158.75969,98.23256,185.55038,153.79845,191.50388
085669.jpg,113.77778,117.84127,178.79366,115.403175,156.0381,161.72699,112.15238,186.10794,163.35239,186.10794
085678.jpg,118.763,105.80347,189.7919,112.462425,157.97687,164.99422,111.36416,179.05202,175.7341,189.4104
085681.jpg,100.464966,104.35669,178.73248,104.35669,146.12102,153.2739,98.8344,176.10191,172.21019,177.73248
085695.jpg,90.02751,111.15128,165.46956,113.16307,125.233795,159.43419,88.01572,177.54028,158.4283,180.55797
085697.jpg,100.47781,105.72013,180.86006,111.836174,148.53242,166.88054,103.098976,194.83958,161.63821,194.83958
085757.jpg,81.40585,107.11297,153.17154,86.761505,125.322174,147.8159,107.11297,183.16318,169.2385,167.09624
085777.jpg,87.16564,92.662575,176.68712,86.38036,125.644165,141.34969,100.515335,190.0368,172.76073,185.32515
085779.jpg,89.82456,104.79532,166.17545,104.79532,131.74269,160.18713,101.80117,187.1345,158.69006,181.1462
085793.jpg,92.44444,108.44444,168.88889,107.55556,129.77779,155.55556,100.44444,182.22223,164.44444,183.11111
085819.jpg,87.35905,103.31157,159.52522,102.551926,125.34125,151.92879,89.637985,174.7181,165.60237,171.67952
085829.jpg,112.85207,111.33728,184.04733,109.82249,160.56805,153.75148,117.396454,182.53255,179.50296,181.01776
085838.jpg,100.428406,104.43321,172.20699,113.983154,135.8556,156.80385,96.115524,177.13599,161.42479,186.99399
085864.jpg,91.544304,100.455696,164.4557,106.936714,123.94937,162.83545,91.544304,181.46835,151.49367,183.08861
085904.jpg,91.97605,99.640724,167.08983,110.37126,121.1018,150.22755,90.443115,176.28743,151.76048,185.48503
085915.jpg,93.76744,104.18604,184.55814,108.65116,154.7907,133.95349,105.674416,187.53488,181.58139,192.0
085922.jpg,94.81482,111.61729,165.92593,103.71605,135.90123,159.02469,97.97531,176.40741,173.82716,165.34567
085985.jpg,90.19689,114.07253,165.8031,107.440414,127.336784,148.55959,102.13471,184.37305,163.15025,179.06735
086045.jpg,89.36548,108.37415,160.70973,108.37415,120.71745,152.3163,88.37801,175.02797,156.01929,182.6808
086059.jpg,98.13334,93.86667,179.20001,91.73334,145.06668,136.53334,91.73334,172.8,181.33334,170.66667
086074.jpg,81.33779,104.45485,145.55183,117.29766,75.34448,143.83946,61.645485,181.5117,108.73579,193.49832
086095.jpg,77.84795,94.31579,148.21053,106.2924,98.80702,151.20468,73.35673,160.18713,146.71346,175.1579
086107.jpg,90.25641,106.66667,164.10257,96.82051,134.5641,160.82051,100.10256,192.0,169.02565,183.79488
086126.jpg,86.22454,111.62402,157.07571,106.276764,118.3081,164.4282,95.582245,183.81201,168.43864,174.45432
086146.jpg,96.86487,107.935135,171.58919,99.63243,146.68109,153.6,105.16757,181.27568,174.35677,171.58919
086167.jpg,80.05818,107.98546,150.80727,96.814545,119.156364,149.87636,93.09091,178.73454,156.39273,173.1491
086238.jpg,82.944,110.592,159.744,105.47201,120.83201,148.48001,93.184006,184.32,159.744,184.32
086258.jpg,97.882355,105.411766,168.15688,112.94118,143.05882,163.13727,92.86275,173.17648,160.62746,178.19609
086260.jpg,83.64356,86.178215,162.21782,111.52475,98.85149,141.9406,65.900986,164.75247,129.26732,185.0297
086264.jpg,91.8773,106.79755,163.33742,113.86503,127.21472,147.6319,95.0184,181.39877,153.12883,179.82822
086266.jpg,92.481674,105.88482,170.2199,100.52356,130.01047,146.09424,101.86388,187.64398,162.17801,186.30367
086267.jpg,98.85149,95.04951,183.76237,88.71287,155.88118,143.20792,97.58416,168.55446,182.49504,163.48515
086365.jpg,64.64646,137.0505,111.19192,98.26263,82.747475,165.49495,111.19192,214.62627,157.73738,181.0101
086381.jpg,97.52381,109.190475,164.57143,113.76191,128.0,151.85715,89.90476,173.19048,163.04762,180.80952
086441.jpg,108.606064,109.71429,173.99135,105.28139,158.4762,154.04329,109.71429,179.53247,175.09956,172.88312
086453.jpg,87.97933,104.18605,162.39793,101.540054,122.377266,157.43669,95.91731,184.2274,151.81396,184.2274
086522.jpg,97.103455,109.0015,170.027,106.31484,138.17091,154.29086,107.46627,188.06598,167.34033,186.53075
086553.jpg,97.391304,118.72464,169.73914,103.88406,149.33334,153.97102,117.797104,193.85507,180.86957,178.08696
086569.jpg,97.13475,109.84397,168.85106,108.028366,139.8014,149.78723,107.12057,188.8227,159.77304,186.09929
086574.jpg,104.53334,103.466675,174.93335,110.93334,144.0,154.66667,102.40001,181.33334,155.73334,185.6
086638.jpg,92.47577,112.77533,166.90749,115.03083,127.43612,157.88545,99.24229,189.46255,154.5022,191.71805
086695.jpg,107.641685,111.38574,176.90677,115.1298,148.35832,162.86655,103.89763,186.73492,163.80257,190.47899
086711.jpg,100.02649,105.11258,171.23178,101.721855,144.10596,154.27815,106.807945,189.8808,167.84106,188.18542
086730.jpg,146.0,114.0,178.0,108.0,170.0,160.0,112.0,188.0,144.0,186.0
